Accession ID	Collection date	Submission date	Location
EPI_ISL_671445	2020-09-02	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671447	2020-09-02	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671448	2020-09-02	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671449	2020-09-02	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671451	2020-09-03	2020-12-02	Europe / Hungary / Szabolcs-Szatmar-Bereg County
EPI_ISL_671452	2020-09-03	2020-12-02	Europe / Hungary / Szabolcs-Szatmar-Bereg County
EPI_ISL_671453	2020-09-03	2020-12-02	Europe / Hungary / Szabolcs-Szatmar-Bereg County
EPI_ISL_671454	2020-09-03	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671455	2020-10-03	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671456	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671457	2020-10-04	2020-12-02	Europe / Hungary / Szabolcs-Szatmar-Bereg County
EPI_ISL_671458	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671459	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671460	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671461	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671462	2020-10-03	2020-12-02	Europe / Hungary / Veszprém county
EPI_ISL_671463	2020-10-03	2020-12-02	Europe / Hungary / Veszprém county
EPI_ISL_671464	2020-10-03	2020-12-02	Europe / Hungary / Veszprém county
EPI_ISL_671465	2020-10-03	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671466	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671467	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671468	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671469	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671470	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671471	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671472	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671473	2020-10-04	2020-12-02	Europe / Hungary / Pest county
EPI_ISL_671474	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671475	2020-10-04	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671476	2020-10-04	2020-12-02	Europe / Hungary / Szabolcs-Szatmar-Bereg County
EPI_ISL_671477	2020-10-04	2020-12-02	Europe / Hungary / Szabolcs-Szatmar-Bereg County
EPI_ISL_671478	2020-10-05	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671479	2020-10-05	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671480	2020-10-05	2020-12-02	Europe / Hungary / Heves county
EPI_ISL_671481	2020-10-05	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671482	2020-10-05	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671483	2020-10-06	2020-12-02	Europe / Hungary / Szabolcs-Szatmar-Bereg County
EPI_ISL_671484	2020-10-06	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671485	2020-10-08	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671486	2020-10-08	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671487	2020-10-08	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671488	2020-10-08	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671489	2020-10-08	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671490	2020-10-08	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671491	2020-10-08	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671492	2020-10-08	2020-12-02	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_671493	2020-10-08	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671494	2020-10-08	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_671495	2020-10-08	2020-12-02	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_677727	2020-10-01	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677728	2020-08-27	2020-12-06	Europe / Hungary / Pest county
EPI_ISL_677729	2020-08-27	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677730	2020-08-28	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677731	2020-08-28	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677732	2020-08-28	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677733	2020-08-28	2020-12-06	Europe / Hungary / Pest county
EPI_ISL_677734	2020-08-28	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677735	2020-08-31	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677736	2020-08-31	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677737	2020-08-31	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677738	2020-08-31	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677739	2020-09-01	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677740	2020-09-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677741	2020-09-01	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677742	2020-09-01	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677743	2020-09-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677744	2020-09-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677745	2020-09-01	2020-12-06	Europe / Hungary / Pest county
EPI_ISL_677746	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677748	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677749	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677750	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677751	2020-09-02	2020-12-06	Europe / Hungary / Csongrad County
EPI_ISL_677752	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677753	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677754	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677755	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677756	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677757	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677758	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677759	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677760	2020-09-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677761	2020-09-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677762	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677763	2020-09-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677764	2020-09-03	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677765	2020-09-03	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677766	2020-09-03	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677767	2020-09-03	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677768	2020-09-03	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677770	2020-10-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677771	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677773	2020-10-01	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677774	2020-10-01	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677775	2020-10-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677776	2020-10-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677777	2020-10-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677780	2020-10-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677781	2020-10-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677782	2020-10-01	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677783	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677784	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677785	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677786	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677787	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677788	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677789	2020-10-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677790	2020-10-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677791	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677792	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677793	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677794	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677795	2020-10-01	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677796	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677797	2020-10-01	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677798	2020-09-28	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677799	2020-10-01	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677800	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677801	2020-10-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677802	2020-10-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677805	2020-10-01	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677806	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677808	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677809	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677810	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677811	2020-10-02	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_677812	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677813	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677814	2020-10-02	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677815	2020-09-29	2020-12-06	Europe / Hungary / Békés county
EPI_ISL_677816	2020-10-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677817	2020-10-02	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677818	2020-10-07	2020-12-06	Europe / Hungary / Csongrád county
EPI_ISL_677819	2020-10-06	2020-12-06	Europe / Hungary / Bács-Kiskun county
EPI_ISL_678290	2020-10-02	2020-12-07	Europe / Hungary / Békés county
EPI_ISL_678291	2020-10-02	2020-12-07	Europe / Hungary / Csongrád county
EPI_ISL_678387	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678388	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678389	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678390	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678391	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678392	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678393	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678394	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678395	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_678396	2020-10-08	2020-12-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_826269	2021-01-07	2021-01-15	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_826270	2021-01-08	2021-01-15	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_9625903	2022-01-03	2022-02-07	Europe / Hungary / Fejer
EPI_ISL_9625907	2022-01-06	2022-02-07	Europe / Hungary / Veszprem County
EPI_ISL_9625917	2022-01-11	2022-02-07	Europe / Hungary / Borsod-Abauj-Zemplen County
EPI_ISL_9625924	2021-11-15	2022-02-07	Europe / Hungary
EPI_ISL_9625925	2021-11-15	2022-02-07	Europe / Hungary
EPI_ISL_9625926	2021-11-16	2022-02-07	Europe / Hungary
EPI_ISL_9625927	2021-11-16	2022-02-07	Europe / Hungary
EPI_ISL_9625928	2021-11-17	2022-02-07	Europe / Hungary
EPI_ISL_9625929	2021-11-18	2022-02-07	Europe / Hungary
EPI_ISL_9625930	2021-11-18	2022-02-07	Europe / Hungary
EPI_ISL_9625931	2021-11-18	2022-02-07	Europe / Hungary
EPI_ISL_9625932	2021-11-19	2022-02-07	Europe / Hungary
EPI_ISL_9625933	2021-11-19	2022-02-07	Europe / Hungary
EPI_ISL_9625934	2021-11-20	2022-02-07	Europe / Hungary
EPI_ISL_9625935	2021-11-29	2022-02-07	Europe / Hungary
EPI_ISL_9625936	2021-11-30	2022-02-07	Europe / Hungary
EPI_ISL_9625937	2021-11-30	2022-02-07	Europe / Hungary
EPI_ISL_9625938	2021-12-01	2022-02-07	Europe / Hungary
EPI_ISL_9625939	2021-12-03	2022-02-07	Europe / Hungary
EPI_ISL_9625940	2021-12-03	2022-02-07	Europe / Hungary
EPI_ISL_9625941	2021-12-13	2022-02-07	Europe / Hungary / Pest County
EPI_ISL_9625942	2021-12-13	2022-02-07	Europe / Hungary / Pest County
EPI_ISL_9625943	2021-12-14	2022-02-07	Europe / Hungary / Zala county
EPI_ISL_9625944	2021-12-14	2022-02-07	Europe / Hungary / Pest County
EPI_ISL_9625945	2021-12-15	2022-02-07	Europe / Hungary / Pest County
EPI_ISL_9625946	2021-12-23	2022-02-07	Europe / Hungary / Veszprem County
EPI_ISL_9625947	2021-11-16	2022-02-07	Europe / Hungary
EPI_ISL_9625948	2021-11-16	2022-02-07	Europe / Hungary
EPI_ISL_9625949	2021-11-16	2022-02-07	Europe / Hungary
EPI_ISL_9625950	2021-11-16	2022-02-07	Europe / Hungary
EPI_ISL_9625951	2021-11-18	2022-02-07	Europe / Hungary
EPI_ISL_9625952	2021-11-18	2022-02-07	Europe / Hungary
EPI_ISL_9625953	2021-11-19	2022-02-07	Europe / Hungary
EPI_ISL_9625954	2021-11-19	2022-02-07	Europe / Hungary
EPI_ISL_9625955	2021-11-20	2022-02-07	Europe / Hungary
EPI_ISL_9625956	2021-11-22	2022-02-07	Europe / Hungary
EPI_ISL_9625957	2021-11-22	2022-02-07	Europe / Hungary
EPI_ISL_9625958	2021-11-23	2022-02-07	Europe / Hungary
EPI_ISL_9625959	2021-11-23	2022-02-07	Europe / Hungary
EPI_ISL_9625960	2021-11-24	2022-02-07	Europe / Hungary
EPI_ISL_9625961	2021-11-24	2022-02-07	Europe / Hungary
EPI_ISL_9625962	2021-11-25	2022-02-07	Europe / Hungary
EPI_ISL_9625963	2021-11-26	2022-02-07	Europe / Hungary
EPI_ISL_9625964	2021-11-26	2022-02-07	Europe / Hungary
EPI_ISL_9625965	2021-11-25	2022-02-07	Europe / Hungary
EPI_ISL_9625966	2021-11-27	2022-02-07	Europe / Hungary
EPI_ISL_9625967	2021-11-27	2022-02-07	Europe / Hungary
EPI_ISL_9625968	2021-11-29	2022-02-07	Europe / Hungary
EPI_ISL_9625969	2021-11-30	2022-02-07	Europe / Hungary
EPI_ISL_9625971	2021-11-30	2022-02-07	Europe / Hungary
EPI_ISL_9625972	2021-11-30	2022-02-07	Europe / Hungary
EPI_ISL_9625973	2021-11-30	2022-02-07	Europe / Hungary
EPI_ISL_9625974	2021-12-01	2022-02-07	Europe / Hungary
EPI_ISL_9625976	2021-12-02	2022-02-07	Europe / Hungary
EPI_ISL_9625977	2021-12-02	2022-02-07	Europe / Hungary
EPI_ISL_9625978	2021-12-06	2022-02-07	Europe / Hungary
EPI_ISL_9625979	2021-12-06	2022-02-07	Europe / Hungary
EPI_ISL_9625980	2021-12-06	2022-02-07	Europe / Hungary
EPI_ISL_9625981	2021-12-06	2022-02-07	Europe / Hungary
EPI_ISL_9625982	2021-12-06	2022-02-07	Europe / Hungary
EPI_ISL_9625983	2021-12-07	2022-02-07	Europe / Hungary
EPI_ISL_9625984	2021-12-08	2022-02-07	Europe / Hungary
EPI_ISL_9625985	2021-12-08	2022-02-07	Europe / Hungary
EPI_ISL_9625986	2021-12-09	2022-02-07	Europe / Hungary
EPI_ISL_9625987	2021-12-10	2022-02-07	Europe / Hungary
EPI_ISL_9625988	2021-12-13	2022-02-07	Europe / Hungary / Budapest
EPI_ISL_9625989	2021-12-15	2022-02-07	Europe / Hungary / Pest County
EPI_ISL_9625990	2021-12-15	2022-02-07	Europe / Hungary / Szabolcs-Szatmar-Bereg County
EPI_ISL_9625991	2021-12-17	2022-02-07	Europe / Hungary / Jasz-Nagykun-Szolnok County
EPI_ISL_9625992	2021-12-22	2022-02-07	Europe / Hungary / Hajdu-Bihar County
EPI_ISL_9625993	2021-12-20	2022-02-07	Europe / Hungary / Pest County
EPI_ISL_9625994	2021-12-20	2022-02-07	Europe / Hungary / Budapest
EPI_ISL_9625996	2021-12-25	2022-02-07	Europe / Hungary / Pest County
EPI_ISL_9625998	2021-12-22	2022-02-07	Europe / Hungary / Jasz-Nagykun-Szolnok County
EPI_ISL_9625999	2021-12-26	2022-02-07	Europe / Hungary / Fejer
EPI_ISL_9626002	2021-12-23	2022-02-07	Europe / Hungary / Pest County
EPI_ISL_9626004	2021-12-21	2022-02-07	Europe / Hungary / Jasz-Nagykun-Szolnok County
EPI_ISL_9626006	2021-12-27	2022-02-07	Europe / Hungary / Budapest
EPI_ISL_9626007	2021-12-31	2022-02-07	Europe / Hungary / Budapest
EPI_ISL_9626008	2021-12-13	2022-02-07	Europe / Hungary / Budapest
EPI_ISL_9626009	2021-12-15	2022-02-07	Europe / Hungary / Budapest
EPI_ISL_9626010	2021-12-15	2022-02-07	Europe / Hungary / Budapest
